match_id,player1,player2,winner,player1_score,player2_score,match_timestamp
1181,RandomAI,EvolvedStrategicAI-Best,RandomAI,2,1,2025-06-04T00:47:57.304572
1182,RandomAI,EvolvedStrategicAI-Best,RandomAI,3,2,2025-06-04T00:47:57.398923
1183,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:57.492209
1184,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,1,2,2025-06-04T00:47:57.556537
1185,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:57.639158
1186,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:57.731259
1187,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:57.810831
1188,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:57.873859
1189,RandomAI,EvolvedStrategicAI-Best,RandomAI,2,1,2025-06-04T00:47:57.922940
1190,RandomAI,EvolvedStrategicAI-Best,RandomAI,4,3,2025-06-04T00:47:58.016786
1191,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,1,2,2025-06-04T00:47:58.096391
1192,RandomAI,EvolvedStrategicAI-Best,RandomAI,4,1,2025-06-04T00:47:58.193406
1193,RandomAI,EvolvedStrategicAI-Best,RandomAI,3,2,2025-06-04T00:47:58.292001
1194,RandomAI,EvolvedStrategicAI-Best,RandomAI,4,1,2025-06-04T00:47:58.381325
1195,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,2,3,2025-06-04T00:47:58.476148
1196,RandomAI,EvolvedStrategicAI-Best,RandomAI,2,1,2025-06-04T00:47:58.555449
1197,RandomAI,EvolvedStrategicAI-Best,RandomAI,3,2,2025-06-04T00:47:58.650701
1198,RandomAI,EvolvedStrategicAI-Best,RandomAI,3,2,2025-06-04T00:47:58.745748
1199,RandomAI,EvolvedStrategicAI-Best,EvolvedStrategicAI-Best,1,2,2025-06-04T00:47:58.810101
1200,RandomAI,EvolvedStrategicAI-Best,RandomAI,3,2,2025-06-04T00:47:58.888107
1201,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:47:59.678065
1202,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:00.417561
1203,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:00.904689
1204,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:01.455951
1205,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:01.993459
1206,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:02.451109
1207,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:03.176754
1208,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:03.631682
1209,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:04.218059
1210,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:04.913550
1211,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:05.511285
1212,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:06.109931
1213,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:06.711953
1214,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:07.217725
1215,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:07.912974
1216,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:08.527230
1217,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:09.095835
1218,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:09.474280
1219,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:10.183161
1220,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:10.640920
1221,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:11.115296
1222,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:11.462204
1223,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:12.219332
1224,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:12.644666
1225,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:13.121851
1226,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:13.689896
1227,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:14.257574
1228,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:14.808893
1229,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:15.361550
1230,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:15.833868
1231,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:16.431936
1232,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:16.861943
1233,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,5,2,2025-06-04T00:48:17.282431
1234,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:17.724212
1235,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:18.087047
1236,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:18.654475
1237,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:19.254077
1238,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:19.853979
1239,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:20.548703
1240,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:21.132565
1241,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:21.705098
1242,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:22.282676
1243,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:22.960085
1244,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:23.526533
1245,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:24.220828
1246,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:24.551851
1247,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:25.087069
1248,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:25.498049
1249,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:26.160216
1250,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:26.649838
1251,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:27.437678
1252,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:28.005012
1253,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:28.477685
1254,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:29.061821
1255,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:29.659219
1256,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:30.412351
1257,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:30.856352
1258,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,5,2,2025-06-04T00:48:31.613832
1259,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:32.149251
1260,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:32.572003
1261,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:33.221097
1262,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:33.602075
1263,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:34.100192
1264,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:34.557720
1265,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:35.100234
1266,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:35.509811
1267,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:35.978256
1268,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:36.607824
1269,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:37.246067
1270,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:37.752153
1271,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:38.241623
1272,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:38.848692
1273,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:39.386567
1274,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:40.056770
1275,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:40.343923
1276,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:40.873463
1277,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:41.396357
1278,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:41.824885
1279,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:42.472308
1280,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:43.023360
1281,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:43.638112
1282,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:44.239997
1283,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:44.891329
1284,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:45.619907
1285,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:48:46.379878
1286,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:46.853892
1287,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:47.342702
1288,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:47.862595
1289,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:48.177789
1290,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:48.757857
1291,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:49.168494
1292,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:49.881959
1293,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:50.762904
1294,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:51.413685
1295,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,5,2,2025-06-04T00:48:51.898320
1296,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:52.359174
1297,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:52.926092
1298,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:53.557536
1299,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:54.088869
1300,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:54.851545
1301,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:55.419678
1302,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:55.815615
1303,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:56.430523
1304,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:56.854362
1305,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:57.249661
1306,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:48:57.628145
1307,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:48:58.085869
1308,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:48:58.701003
1309,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:48:59.284299
1310,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:48:59.725365
1311,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:00.297393
1312,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:01.129419
1313,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:01.559034
1314,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:02.022744
1315,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:02.425680
1316,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:03.087359
1317,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:03.783171
1318,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:04.414598
1319,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:05.110911
1320,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:05.555953
1321,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:06.108358
1322,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:06.645088
1323,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:07.209521
1324,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:07.739082
1325,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:08.072103
1326,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:08.720261
1327,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:09.310944
1328,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:09.873838
1329,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:10.649249
1330,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:11.091378
1331,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:11.757431
1332,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:12.210771
1333,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:12.832395
1334,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:13.243336
1335,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:13.954898
1336,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:49:14.461749
1337,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,5,2,2025-06-04T00:49:14.932757
1338,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:15.390728
1339,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:49:15.803175
1340,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:16.544344
1341,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:16.925571
1342,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:17.508949
1343,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:18.378648
1344,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:18.822695
1345,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:19.376005
1346,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:19.787578
1347,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:20.500371
1348,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:20.992560
1349,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:21.324873
1350,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:22.135053
1351,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:23.167576
1352,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:23.991099
1353,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:24.798978
1354,MinimaxAI-Hard,RandomAI,RandomAI,1,4,2025-06-04T00:49:25.610969
1355,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,1,2025-06-04T00:49:26.380188
1356,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:26.935516
1357,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:27.442184
1358,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:49:28.266769
1359,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:28.899398
1360,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:29.551039
1361,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:30.360252
1362,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:31.032034
1363,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:31.756954
1364,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:33.084955
1365,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:33.924323
1366,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:34.299569
1367,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:34.773219
1368,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:35.610670
1369,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:36.230908
1370,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:36.765587
1371,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:37.303920
1372,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:37.954079
1373,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:38.666962
1374,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:40.013212
1375,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:40.614919
1376,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:41.486472
1377,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:42.274234
1378,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:42.892052
1379,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,1,2025-06-04T00:49:43.873514
1380,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:44.444201
1381,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:44.871464
1382,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:45.173158
1383,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:45.945343
1384,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:46.688495
1385,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:47.446420
1386,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:48.362518
1387,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:49.106423
1388,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:49:49.600333
1389,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:50.500971
1390,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:51.015750
1391,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:51.609773
1392,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:52.609491
1393,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:53.034812
1394,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:49:53.651647
1395,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:54.208323
1396,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:49:55.193164
1397,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:49:55.728957
1398,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:56.565845
1399,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:57.397809
1400,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:49:57.966885
1401,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:49:58.962545
1402,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:50:00.034724
1403,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:00.713170
1404,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:01.266358
1405,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:02.073906
1406,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:02.780575
1407,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:03.735581
1408,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:04.193020
1409,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:04.682888
1410,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:50:05.313607
1411,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:06.498960
1412,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:50:07.146626
1413,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:07.714100
1414,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:08.680271
1415,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:10.010277
1416,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:10.658255
1417,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:11.242140
1418,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:11.747205
1419,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:12.473976
1420,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:13.393043
1421,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:13.961996
1422,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:14.642735
1423,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:15.293582
1424,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:15.958998
1425,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:16.890057
1426,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:17.775377
1427,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:18.329156
1428,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:19.777223
1429,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:20.514750
1430,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:21.132565
1431,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:21.809695
1432,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:22.415012
1433,MinimaxAI-Hard,RandomAI,RandomAI,1,4,2025-06-04T00:50:23.125860
1434,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:24.025770
1435,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:24.499605
1436,MinimaxAI-Hard,RandomAI,RandomAI,1,2,2025-06-04T00:50:25.059594
1437,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,5,2,2025-06-04T00:50:25.956569
1438,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:26.829379
1439,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:27.536779
1440,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:27.931213
1441,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:28.755455
1442,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:29.356563
1443,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:30.275344
1444,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:30.706444
1445,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:31.401021
1446,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:31.934692
1447,MinimaxAI-Hard,RandomAI,RandomAI,3,4,2025-06-04T00:50:32.539915
1448,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:33.047985
1449,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:33.648375
1450,MinimaxAI-Hard,RandomAI,RandomAI,2,5,2025-06-04T00:50:34.107778
1451,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:34.643901
1452,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,4,3,2025-06-04T00:50:35.357057
1453,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,3,2,2025-06-04T00:50:35.905793
1454,MinimaxAI-Hard,RandomAI,RandomAI,2,3,2025-06-04T00:50:36.458406
1455,MinimaxAI-Hard,RandomAI,MinimaxAI-Hard,2,1,2025-06-04T00:50:36.994735
